-25,00000000	25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,73055267
-25,00000000	24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,90280151
-25,00000000	23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,73402405
-25,00000000	22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,32680511
-25,00000000	21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,10367584
-25,00000000	20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-52,86472702
-25,00000000	19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-56,34573746
-25,00000000	18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-53,65787506
-25,00000000	17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-51,77025604
-25,00000000	16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,82506561
-25,00000000	15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,63902283
-25,00000000	14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,85189056
-25,00000000	13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,88451004
-25,00000000	12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,49720764
-25,00000000	11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-52,00707245
-25,00000000	10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-57,99457932
-25,00000000	9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,79712677
-25,00000000	8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,02859497
-25,00000000	7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,98264694
-25,00000000	6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,22978592
-25,00000000	5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-38,94243622
-25,00000000	4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-38,77319717
-25,00000000	3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,66152954
-25,00000000	2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,91726303
-25,00000000	1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,04206467
-25,00000000	0,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,58087158
-25,00000000	-1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,42061234
-25,00000000	-2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,27483749
-25,00000000	-3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,22980118
-25,00000000	-4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,84186554
-25,00000000	-5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,21597672
-25,00000000	-6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,76645660
-25,00000000	-7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,46006012
-25,00000000	-8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,75051498
-25,00000000	-9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,64810181
-25,00000000	-10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,71279526
-25,00000000	-11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,73331070
-25,00000000	-12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,13929749
-25,00000000	-13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,21433640
-25,00000000	-14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,47476959
-25,00000000	-15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,18873596
-25,00000000	-16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,69742966
-25,00000000	-17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-53,31109238
-25,00000000	-18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,78408432
-25,00000000	-19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,41575241
-25,00000000	-20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,68130875
-25,00000000	-21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,61385727
-25,00000000	-22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,91709518
-25,00000000	-23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,16378021
-25,00000000	-24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,53417206
-25,00000000	-25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-51,15041733
-24,00000000	-25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-53,71193314
-24,00000000	-24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,75470734
-24,00000000	-23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,24112701
-24,00000000	-22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,60906982
-24,00000000	-21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,66175461
-24,00000000	-20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,26483917
-24,00000000	-19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,65929031
-24,00000000	-18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,28543091
-24,00000000	-17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,45791245
-24,00000000	-16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,13758469
-24,00000000	-15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,61738205
-24,00000000	-14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,15990067
-24,00000000	-13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,08505630
-24,00000000	-12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,13550186
-24,00000000	-11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,35504150
-24,00000000	-10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,86826706
-24,00000000	-9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,34460068
-24,00000000	-8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,08921814
-24,00000000	-7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,61504364
-24,00000000	-6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,04300308
-24,00000000	-5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,09746170
-24,00000000	-4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,76602173
-24,00000000	-3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,70774078
-24,00000000	-2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,90401077
-24,00000000	-1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-54,65706253
-24,00000000	0,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-52,61215591
-24,00000000	1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,17205811
-24,00000000	2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,66273499
-24,00000000	3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,34473801
-24,00000000	4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,81687546
-24,00000000	5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,59143829
-24,00000000	6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,29516983
-24,00000000	7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,63741302
-24,00000000	8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,28708267
-24,00000000	9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,86283493
-24,00000000	10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,89877701
-24,00000000	11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,81156540
-24,00000000	12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,06126404
-24,00000000	13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,74460602
-24,00000000	14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,51909637
-24,00000000	15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,74344635
-24,00000000	16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,16264343
-24,00000000	17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,71655655
-24,00000000	18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-53,44817352
-24,00000000	19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-56,36827850
-24,00000000	20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-53,13538742
-24,00000000	21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,49531174
-24,00000000	22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,98712921
-24,00000000	23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,05080032
-24,00000000	24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,66616440
-24,00000000	25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,23099518
-23,00000000	25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,92419434
-23,00000000	24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,33267593
-23,00000000	23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,70546722
-23,00000000	22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,61857986
-23,00000000	21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,13518524
-23,00000000	20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-52,98905182
-23,00000000	19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-55,89011002
-23,00000000	18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-52,09452820
-23,00000000	17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,61927414
-23,00000000	16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,57563019
-23,00000000	15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,50902939
-23,00000000	14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,21665955
-23,00000000	13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,75790405
-23,00000000	12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,92036819
-23,00000000	11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,70805740
-23,00000000	10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,04930878
-23,00000000	9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,27686310
-23,00000000	8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,18375778
-23,00000000	7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,15713120
-23,00000000	6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,05002213
-23,00000000	5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,64003372
-23,00000000	4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,46496201
-23,00000000	3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,14137268
-23,00000000	2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,80116653
-23,00000000	1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,62741470
-23,00000000	0,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,90962601
-23,00000000	-1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,88898849
-23,00000000	-2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,00273895
-23,00000000	-3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,15030670
-23,00000000	-4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,01260757
-23,00000000	-5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,79042435
-23,00000000	-6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,90876770
-23,00000000	-7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,53738022
-23,00000000	-8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,49050140
-23,00000000	-9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,07431793
-23,00000000	-10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,49371338
-23,00000000	-11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,84414673
-23,00000000	-12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,16060257
-23,00000000	-13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,85776520
-23,00000000	-14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,80290604
-23,00000000	-15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,31890869
-23,00000000	-16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,40719604
-23,00000000	-17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,59247589
-23,00000000	-18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,25588989
-23,00000000	-19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,83021927
-23,00000000	-20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,34515381
-23,00000000	-21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,43137741
-23,00000000	-22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,68272781
-23,00000000	-23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,51187515
-23,00000000	-24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,09141541
-23,00000000	-25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,67586136
-22,00000000	-25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,96366882
-22,00000000	-24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,76883316
-22,00000000	-23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,81526566
-22,00000000	-22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,98252869
-22,00000000	-21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,25794983
-22,00000000	-20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,55458069
-22,00000000	-19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,33477783
-22,00000000	-18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,86051941
-22,00000000	-17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,33554459
-22,00000000	-16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,26474380
-22,00000000	-15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,73327637
-22,00000000	-14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,83079529
-22,00000000	-13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,97444153
-22,00000000	-12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,28527069
-22,00000000	-11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,91881943
-22,00000000	-10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,05548096
-22,00000000	-9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,26454163
-22,00000000	-8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-53,36844635
-22,00000000	-7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,10525513
-22,00000000	-6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,12498856
-22,00000000	-5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,28013611
-22,00000000	-4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,13826752
-22,00000000	-3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-38,69223404
-22,00000000	-2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-38,79132843
-22,00000000	-1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,00213242
-22,00000000	0,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,69534302
-22,00000000	1,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,14466858
-22,00000000	2,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-39,23540115
-22,00000000	3,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-40,62250519
-22,00000000	4,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,94736099
-22,00000000	5,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,23469925
-22,00000000	6,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,35028458
-22,00000000	7,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-51,44213104
-22,00000000	8,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,51697922
-22,00000000	9,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,95017624
-22,00000000	10,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-57,61256790
-22,00000000	11,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-56,07476044
-22,00000000	12,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,20092773
-22,00000000	13,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,50032425
-22,00000000	14,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,16299438
-22,00000000	15,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,64483261
-22,00000000	16,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,13938141
-22,00000000	17,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-44,73008728
-22,00000000	18,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-47,70832443
-22,00000000	19,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,41575241
-22,00000000	20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-50,42120361
-22,00000000	21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-49,76517868
-22,00000000	22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-45,67182541
-22,00000000	23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,61362457
-22,00000000	24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,89134979
-22,00000000	25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,93122101
-21,00000000	25,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-41,07070541
-21,00000000	24,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-42,08079910
-21,00000000	23,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-43,45563507
-21,00000000	22,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-46,01362228
-21,00000000	21,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,74723816
-21,00000000	20,00000000	120,00000000	0,00000000	0,00000000	0,00000000	-48,09132767
